date,start_time,duration,location,witnesses,colors,remarks,year,quarter,duration_seconds,country,postnr,latitude,longitude
26-03-2001,21:33,1 min,Staunstrup4733 Tappernøje,1,"grøn, gul",se beretning,2001,1,60,Danmark,4733,55.18127292,11.98569733
08-10-1987,21:00,20 sek,2700 Brønshøj,1,grå,,2001,2,20,Danmark,2700,55.70964347,12.48463422
09-08-1990,20:00,2–4 sek,2100 København Ø,1,"grøn, orange",se beretning,2001,2,4,Danmark,2100,55.7109795,12.57364633
07-07-2000,23:00,15 min,4891 Toreby L,5,"grøn, orange",,2001,2,900,Danmark,4891,54.7578349,11.77556621
06-02-2001,01:43,1 min,Levring8620 Kjellerup,2,ukendt,se beretning,2001,2,60,Danmark,8620,56.2882506,9.39095532
20-02-2001,03:41,25 sek,"Sierra Bermeja, Lajas, Puerto Rico",71,rød,,2001,2,25,Danmark,nan,,
01-04-2001,21:40,10 sek,4600 Køge,1,ukendt,se beretning,2001,2,10,Danmark,4600,55.45527126,12.22015308
05-04-2001,20:55,1–2 sek,3520 Farum,1,ukendt,,2001,2,2,Danmark,3520,55.81981968,12.35067108
20-04-2001,12:50,ca. 10 min,4520 Fårevejle,1,ukendt,se beretning,2001,2,600,Danmark,4520,55.71737311,11.48951817
22-04-2001,18:12,2–3 min,8600 Silkeborg,2,ukendt,se beretning,2001,2,180,Danmark,8600,56.17147071,9.4900253
01-05-2001,22:05,ca. 1 min,4800 Nykøbing F,1,ukendt,,2001,2,60,Danmark,4800,54.7930621,11.90198993
02-05-2001,23:20,5 sek,8860 Ulstrup,1,ukendt,,2001,2,5,Danmark,8860,56.3800683,9.78710533
04-05-2001,20:40,2 min,2600 Glostrup,3,sort,,2001,2,120,Danmark,2600,55.6741838,12.39697754
04-05-2001,21:35,10 sek,2400 København NV,1,ukendt,,2001,2,10,Danmark,2400,55.71256101,12.52876704
05-05-2001,22:25,3 min,5540 Ullerslev,5,hvid,,2001,2,180,Danmark,5540,55.38540272,10.67264084
05-05-2001,23:25,10 sek,5250 Bellinge,3,ukendt,se beretning,2001,2,10,Danmark,5250,55.35251254,10.29791607
06-05-2001,21:10,30–40 sek,Stautrup8260 Viby J,1,sølv,,2001,2,40,Danmark,8260,56.12635244,10.13778473
06-05-2001,21:10,5–10 sek,Over Tystrup4640 Fakse,1,ukendt,,2001,2,10,Danmark,4640,55.2685839,12.12411652
06-05-2001,21:30,10 sek,8981 Spentrup,1,blå,meteor,2001,2,10,Danmark,8981,56.54082727,10.0192493
06-05-2001,21:30,2–4 sek,8732 Hovedgård,1,"blå, pink",meteor,2001,2,4,Danmark,8732,55.95626604,9.98616441
06-05-2001,21:30,3–5 sek,8240 Risskov,1,ukendt,meteor,2001,2,5,Danmark,8240,56.18719668,10.24680782
06-05-2001,21:31,ca. 15 sek,motorvejen vest for8900 Randers,1,ukendt,meteor,2001,2,15,Danmark,8900,56.46401254,10.0331817
06-05-2001,21:33,3 sek,2765 Smørum,2,grøn,meteor,2001,2,3,Danmark,2765,55.72556424,12.28121197
06-05-2001,21:35,5–10 sek,4100 Ringsted,1,hvid,meteor,2001,2,10,Danmark,4100,55.43053197,11.82805925
06-05-2001,21:35,2 sek,6400 Sønderborg,4,blå,,2001,2,2,Danmark,6400,54.9528525,9.71079556
10-05-2001,23:25,få sek,3700 Rønne,1,ukendt,se beretning,2001,2,0,Danmark,3700,54.98495945,14.40163467
12-05-2001,23:52,5 sek,5750 Ringe,1,"blå, hvid",se beretning,2001,2,5,Danmark,5750,55.2209888,10.42313811
13-05-2001,22:45,3 sek,Herlufholm Skoven4700 Næstved,1,grøn,,2001,2,3,Danmark,4700,55.19504272,11.77357353
13-05-2001,22:45,5 sek,4241 Vemmelev,1,"gul, hvid",se beretning,2001,2,5,Danmark,4241,55.36414208,11.26373834
15-05-2001,00:00,30 min,8000 Århus,1,hvid,,2001,2,1800,Danmark,8000,56.15051496,10.27802097
23-05-2001,21:15,20–30 min,8200 Århus N,1,ukendt,se beretning,2001,2,1800,Danmark,8200,56.20167527,10.15922351
24-05-2001,23:06,10 sek,2880 Bagsværd,1,hvid,,2001,2,10,Danmark,2880,55.76191781,12.44587672
28-05-2001,21:30,2–3 min,3520 Farum,1,hvid,,2001,2,180,Danmark,3520,55.81981968,12.35067108
28-05-2001,01:15,ca. 45 min,7100 Vejle,2,ukendt,se beretning,2001,2,2700,Danmark,7100,55.69052913,9.5066267
12-06-2001,03:30,3 min,6990 Ulfborg,1,ukendt,,2001,2,180,Danmark,6990,56.3042395,8.0070526
12-06-2001,15:02,foto,2000 Frederiksberg,1,ukendt,,2001,2,0,Danmark,2000,55.67945641,12.51562935
12-06-2001,23:33,13–15 min,3550 Slangerup,2,"orange, rød",se beretning,2001,2,900,Danmark,3550,55.85027208,12.17447416
18-06-2001,01:00,3 min,"7770 Vestervig, Thy",1,ukendt,,2001,2,180,Danmark,7770,57.02202911,6.93927002
15-04-1996,21:00,2 min,8400 Ebeltoft,2,ukendt,,2001,3,120,Danmark,8400,56.14931257,10.82632626
02-02-2001,08:00,5 min,7500 Holstebro,2,ukendt,,2001,3,300,Danmark,7500,56.34794414,8.58519299
20-05-2001,11:35,23 min,9700 Brønderslev,1,ukendt,,2001,3,1380,Danmark,9700,57.28432949,9.88277134
28-06-2001,21:50,5 min,3140 Ålsgårde,4,ukendt,,2001,3,300,Danmark,3140,56.09086037,12.5430865
10-07-2001,08:06,5–7 min,"4733 , motorvejen ved Tappernøje",2,ukendt,se beretning,2001,3,420,Danmark,4733,55.18127292,11.98569733
15-07-2001,24:00,8–10 sek,7130 Juelsminde,3,rød,se beretning,2001,3,10,Danmark,7130,55.76046689,10.02918372
16-07-2001,12:00,ca. 30 sek,5672 Broby,2,ukendt,,2001,3,30,Danmark,5672,55.24506199,10.25211529
17-07-2001,00:45,?,6000 Kolding,1,"grøn, hvid, rød",,2001,3,0,Danmark,6000,55.50221297,9.46847631
19-07-2001,02:30,5 min,7500 Holstebro,1,ukendt,se beretning,2001,3,300,Danmark,7500,56.34794414,8.58519299
21-07-2001,01:50,30 min,5220 Fraugde  Odense SØ,2,"grøn, gul, rød",se beretning,2001,3,1800,Danmark,5220,55.34929575,10.49825565
23-07-2001,23:30,8 sek,"3390 , Tollerup ved Melby",8,ukendt,,2001,3,8,Danmark,3390,56.26445585,11.6705916
23-07-2001,23:30,7 sek,5300 Måle,7,ukendt,,2001,3,7,Danmark,5300,55.49807432,10.8508032
23-07-2001,23:30,8–10 sek,5883 Oure,5,gul,,2001,3,10,Danmark,5883,55.11784585,10.77337328
23-07-2001,23:30,ca. 35 sek,2500 Valby,2,ukendt,,2001,3,35,Danmark,2500,55.65941452,12.49869399
23-07-2001,23:30,ca. 1 min,4720 Bårse,1,ukendt,,2001,3,60,Danmark,4720,55.12208613,12.19166049
23-07-2001,23:35,5–10 sek,4993 Sakskøbing,2,"gul, rød",,2001,3,10,Danmark,4993,,
23-07-2001,23:38,15 sek,2630 Tåstrup,3,gul,,2001,3,15,Danmark,2630,55.6579409,12.28083382
23-07-2001,23:48,15–20 sek,4100 Ringsted,3,ukendt,,2001,3,20,Danmark,4100,55.43053197,11.82805925
24-07-2001,01:30,15–20 min,Gørløse ved Hillerød,2,"gul, orange",,2001,3,1200,Danmark,nan,,
25-07-2001,23:15,30 min,3540 Uggeløse  Lynge,1,"orange, rød",,2001,3,1800,Danmark,3540,55.8397364,12.28059858
27-07-2001,23:34,30 min,3540 Ugerløse  Lynge,4,gul,,2001,3,1800,Danmark,3540,55.8397364,12.28059858
30-07-2001,00:46,30–40 sek,"8000 Marselisborg Kajak Klub,  Århus C",2,ukendt,,2001,3,40,Danmark,8000,56.15051496,10.27802097
01-08-2001,23:30,ca. 3 min,Flensborg,5,rød,,2001,3,180,Danmark,nan,,
05-08-2001,23:30,3–5 min,6470 Høruphav Sydals,2,rød,,2001,3,300,Danmark,6470,54.87308589,10.03587811
05-08-2001,22:30,3–5 min,motorvejstilkørsel Vejle N,2,"orange, rød",,2001,3,300,Danmark,nan,,
18-08-2001,23:45,15 min,6270 Lydersholm,2,ukendt,,2001,3,900,Danmark,6270,54.95248429,8.89453488
19-08-2001,01:00,50 min,6800 Varde,5,ukendt,se beretning,2001,3,3000,Danmark,6800,55.65607154,8.52854473
21-08-2001,22:15,ca. 5 sek,6400 Sønderborg,1,gul,,2001,3,5,Danmark,6400,54.9528525,9.71079556
24-08-2001,21:10,?,"Tirstrup, Djursland",2,ukendt,se beretning,2001,3,0,Danmark,nan,,
02-09-2001,21:30,?,8900 Randers,1,rød,,2001,3,0,Danmark,8900,56.46401254,10.0331817
05-09-2001,17:30,20 sek,motorvejen ved Ringsted,1,ukendt,se beretning,2001,3,20,Danmark,nan,,
07-09-2001,19:15,1–2 min,4296 Nyrup Midtsjælland,1,rød,,2001,3,120,Danmark,4296,55.54056312,11.6485466
08-09-2001,21:00,30 min,5000 Odense,1,ukendt,se beretning,2001,3,1800,Danmark,5000,55.403021,10.39174411
13-09-2001,21:30,få sek,2665 Vallensbæk,1,ukendt,se beretning,2001,3,0,Danmark,2665,55.61964832,12.38841202
16-09-2001,21:20,ca. 25 min,4700 Næstved,3,"blå, hvid, rød",se beretning,2001,3,1500,Danmark,4700,55.19504272,11.77357353
16-09-2001,23:53,5 sek,7470 Karup,1,ukendt,,2001,3,5,Danmark,7470,56.32799021,9.17419358
17-03-2001,06:00,2–3 sek,7441 Bording,2,ukendt,,2001,4,3,Danmark,7441,56.15035869,9.25469883
15-10-2001,21:30,ca. 10 sek,2640 Hedehusene,1,"blå, rød",,2001,4,10,Danmark,2640,55.66357137,12.19945854
15-10-2001,22:10,ca. 5 sek,6400 Sønderborg,1,ukendt,se beretning,2001,4,5,Danmark,6400,54.9528525,9.71079556
15-10-2001,22:15,5–7 sek,6400 Sønderborg,1,gul,se beretning,2001,4,7,Danmark,6400,54.9528525,9.71079556
19-10-2001,21:30,5 sek,5250 Odense SV,2,ukendt,se beretning,2001,4,5,Danmark,5250,55.35251254,10.29791607
22-10-2001,23:15,ca. 10 min,3480 Fredensborg,2,blå,,2001,4,600,Danmark,3480,55.97086354,12.40200836
23-10-2001,21:10,5 min,2100 Herlev,3,hvid,se beretning,2001,4,300,Danmark,2100,55.7109795,12.57364633
28-10-2001,21:05,3 sek,3000 Helsingør,1,ukendt,,2001,4,3,Danmark,3000,56.03943161,12.61245096
31-10-2001,21:45,30 min,2730 Herlev,1,ukendt,,2001,4,1800,Danmark,2730,55.74057031,12.42581802
08-11-2001,23:45,3–5 min,2740 Skovlunde,2,"hvid, rød",se beretning,2001,4,300,Danmark,2740,55.71528471,12.39724634
08-11-2001,23:45,1 min,2740 Skovlunde,2,hvid,,2001,4,60,Danmark,2740,55.71528471,12.39724634
14-11-2001,18:45,5 sek,4500 Nykøbing Sjælland,2,ukendt,,2001,4,5,Danmark,4500,55.9928841,11.56343652
15-11-2001,06:57,ca. 1 sek,8700 Horsens,1,blå,,2001,4,1,Danmark,8700,55.86597915,9.89301425
19-11-2001,07:25,?,8543 Hornslet,1,"grøn, rød",se beretning,2001,4,0,Danmark,8543,56.33260256,10.29717181
19-11-2001,18:00,1–2 min,Høje Gladsaxe2860 Søborg,2,"brun, gul",se beretning,2001,4,120,Danmark,2860,55.73800813,12.48425242
19-11-2001,22:55,5 sek,7000 Fredericia,2,rød,,2001,4,5,Danmark,7000,55.57103757,9.66918005
23-11-2001,22:20,30 sek,4100 Ringsted,1,"blå, grøn, gul, hvid, rød",,2001,4,30,Danmark,4100,55.43053197,11.82805925
26-11-2001,19:30,ca. 20 min,9970 Strandby,2,"grøn, hvid, rød",,2001,4,1200,Danmark,9970,57.51074154,10.52915912
01-11-2001,17:10,ca. 1 sek,"Oslo,",1,"blå, hvid",,2001,4,1,Norge,nan,,
11-12-2001,23:45,5–10 sek,4180 Sorø,2,rød,,2001,4,10,Danmark,4180,55.40880423,11.55727004
16-12-2001,16:00,30 min,Alderslyst8600 Silkeborg,2,ukendt,,2001,4,1800,Danmark,8600,56.17147071,9.4900253
31-12-2001,20:00,1 time,2640 Hedehusene,4,"grøn, rød",,2001,4,3600,Danmark,2640,55.66357137,12.19945854
27-07-1983,21:45,ca. 15 min,"Swinoujcie, Polen",100,ukendt,,2000,1,900,Danmark,nan,,
16-05-1992,00:30,45 min,Stevns,2,blå,,2000,1,2700,Danmark,nan,,
20-06-1992,23:30,3 min,3390 Hundested,1,"grå, sølv",,2000,1,180,Danmark,3390,56.26445585,11.6705916
02-08-1992,00:15,3 min,7000 Kolding,1,ukendt,,2000,1,180,Danmark,7000,55.57103757,9.66918005
30-07-1996,00:30,5–10 min,6000 Kolding,2,ukendt,,2000,1,600,Danmark,6000,55.50221297,9.46847631
17-04-1998,19:00,2 timer,4600 Køge,2,sort,,2000,1,7200,Danmark,4600,55.45527126,12.22015308
23-05-1998,23:07,6 min,3650 Ølstykke,2,ukendt,,2000,1,360,Danmark,3650,55.78991195,12.1609202
24-02-1999,21:45,1 min,7160 Tørring,2,ukendt,,2000,1,60,Danmark,7160,55.87483844,9.50220604
01-01-2000,00:01,3 min,2655 Kastrup,15,ukendt,,2000,1,180,Danmark,2655,,
06-01-2000,05:00,2 min,2900 Hellerup,1,grøn,,2000,1,120,Danmark,2900,55.73442051,12.56946744
09-01-2000,16:00,20–25 min,4654 Fakse Ladeplads,2,ukendt,,2000,1,1500,Danmark,4654,55.19490482,12.19373813
17-01-2000,22:30,,"3200 Kvistgård,  Helsingør",1,ukendt,,2000,1,0,Danmark,3200,56.01099572,12.1715219
17-01-2000,23:52,10 sek,5400 Bogense,1,ukendt,,2000,1,10,Danmark,5400,55.6129967,10.15483531
18-01-2000,00:30,4 sek,5900 Rudkøbing,1,"blå, rød",,2000,1,4,Danmark,5900,54.88518842,10.80968538
18-01-2000,16:45,,3050 Humlebæk,1,ukendt,,2000,1,0,Danmark,3050,55.9604599,12.53687938
18-01-2000,17:03,et par sek,9530 Støvring,1,ukendt,,2000,1,0,Danmark,9530,56.89267972,9.80945918
18-01-2000,17:03,5–10 sek,"8600 Christianshede, Silkeborg",2,ukendt,,2000,1,10,Danmark,8600,56.17147071,9.4900253
18-01-2000,19:30,timer,5883 Oure,1,"grøn, hvid",,2000,1,0,Danmark,5883,55.11784585,10.77337328
23-01-2000,04:00,5–10 min,Lunden8700 Horsens,1,ukendt,,2000,1,600,Danmark,8700,55.86597915,9.89301425
23-01-2000,13:56,85 min,Tulstrup Have3400 Hillerød,7,"grøn, rød",,2000,1,5100,Danmark,3400,55.92123871,12.28696917
31-01-2000,19:20,30 sek,7100 Vejle,1,ukendt,,2000,1,30,Danmark,7100,55.69052913,9.5066267
02-02-2000,19:30,10–15 sek,8220 Brabrand,1,ukendt,,2000,1,15,Danmark,8220,56.15788265,10.06788413
03-02-2000,19:45,1 t 15 min,"6990 Husby,  Ulfborg",4,"blå, grøn, rød",,2000,1,4500,Danmark,6990,56.3042395,8.0070526
03-02-2000,20:00,?,8600 Silkeborg,2,ukendt,,2000,1,0,Danmark,8600,56.17147071,9.4900253
05-02-2000,20:36,ca. 5 sek,"8700 Østrup,  Horsens",1,ukendt,,2000,1,5,Danmark,8700,55.86597915,9.89301425
10-02-2000,21:40,ca. 20 sek,6580 Vamdrup,3,sort,,2000,1,20,Danmark,6580,55.41366579,9.34398711
14-02-2000,20:25,15 min,2720 Vanløse,4,"blå, grøn, rød",,2000,1,900,Danmark,2720,55.6883311,12.48194421
17-02-2000,17:10,15–20 min,2730 Herlev,1,ukendt,,2000,1,1200,Danmark,2730,55.74057031,12.42581802
20-02-2000,02:17,"0,5–1 min",8850 Bjerringbro,1,ukendt,,2000,1,60,Danmark,8850,56.36051392,9.64257403
21-02-2000,20:07,ca. 3 sek,8500 Grenå,1,grøn,,2000,1,3,Danmark,8500,56.43069147,11.08217337
27-02-2000,02:51,40 min,3400 Hillerød,1,grøn,,2000,1,2400,Danmark,3400,55.92123871,12.28696917
01-03-2000,22:00,1 time,7400 Herning,43,ukendt,,2000,1,3600,Danmark,7400,56.11911505,8.98775376
06-03-2000,22:10,15–30 min,6430 Nordborg,3,"gul, rød",helikopter,2000,1,1800,Danmark,6430,55.06940698,9.77014411
12-03-2000,00:30,4 timer,2680 Solrød Strand,1,ukendt,,2000,1,14400,Danmark,2680,55.5150734,12.26072581
12-03-2000,01:30,3 time,2670 Greve,2,ukendt,,2000,1,10800,Danmark,2670,55.54103195,12.3529229
12-03-2000,02:20,20 min,2670 Greve,2,ukendt,,2000,1,1200,Danmark,2670,55.54103195,12.3529229
12-03-2000,03:15,ca. 1 time,2670 Greve,1,ukendt,,2000,1,3600,Danmark,2670,55.54103195,12.3529229
17-03-2000,22:15,ca. 1 min,3400 Hillerød,1,ukendt,,2000,1,60,Danmark,3400,55.92123871,12.28696917
18-03-2000,19:50,ca. 1 time,8680 Ry,1,ukendt,helikopter,2000,1,3600,Danmark,8680,56.08481116,9.71786836
18-03-2000,22:00,15–30 min,6430 Nordborg,7,"gul, rød",helikopter,2000,1,1800,Danmark,6430,55.06940698,9.77014411
19-03-2000,21:50,15 sek,7800 Skive,1,ukendt,satellit,2000,1,15,Danmark,7800,56.46317549,8.99505562
21-03-2000,23:25,ca. 1 time,2400 Birkerød,4,"blå, rød",,2000,1,3600,Danmark,2400,55.71256101,12.52876704
23-03-2000,20:30,3 min,6640 Lunderskov,3,"blå, rød",,2000,1,180,Danmark,6640,55.4763505,9.32882435
23-03-2000,21:50,3 sek,4780 Stege,5,ukendt,satellit,2000,1,3,Danmark,4780,54.9362949,12.31627561
23-03-2000,22:20,ca. 1 min,8000 Århus C,1,hvid,,2000,1,60,Danmark,8000,56.15051496,10.27802097
28-03-2000,21:45,et par timer,8500 Grenå,1,ukendt,Jupiter eller Mars,2000,1,0,Danmark,8500,56.43069147,11.08217337
29-03-2000,21:53,3–4 min,8300 Odder,2,ukendt,,2000,1,240,Danmark,8300,55.92457284,10.24464778
29-03-2000,21:53,3 min,8381 Mundelstrup,2,ukendt,,2000,1,180,Danmark,8381,56.18928869,10.09750556
30-03-2000,09:45,1 min,4300 Holbæk,1,"blå, grøn, rød",,2000,1,60,Danmark,4300,55.73825064,11.69985606
15-02-1976,08:30,ca. 15 sek,9670 Løgstør,1,ukendt,,2000,2,15,Danmark,9670,56.95819912,9.30949603
15-07-1976,16:00,ca. 5 min,5540 Ullerslev,1,grå,se beretning,2000,2,300,Danmark,5540,55.38540272,10.67264084
15-09-1979,22:00,5–7 min,8305 Samsø,1,ukendt,,2000,2,420,Danmark,8305,55.91180366,10.68434089
15-05-1986,22:00,,2700 Brønshøj,1,ukendt,,2000,2,0,Danmark,2700,55.70964347,12.48463422
22-08-1988,22:15,ca. 1/2 min,4720 Præstø,2,ukendt,,2000,2,120,Danmark,4720,55.12208613,12.19166049
30-03-1990,00:00,1 min,4760 Vordingborg,1,"grå, sort",,2000,2,60,Danmark,4760,55.02464842,11.8960716
11-07-1996,22:00,2 min,København,1,ukendt,,2000,2,120,Danmark,nan,,
31-12-1996,22:00,ca. 10 min,3000 Helsingør,1,rød,,2000,2,600,Danmark,3000,56.03943161,12.61245096
24-07-1997,20:00,ca. 5 min,5300 Kerteminde,2,ukendt,,2000,2,300,Danmark,5300,55.49807432,10.8508032
01-01-1998,14:30,ca. 1 min,4632 Bjæverskov,2,ukendt,,2000,2,60,Danmark,4632,55.44838852,12.02691725
18-01-2000,09:00,2–3 min,Christianshede7441 Bording,1,ukendt,,2000,2,180,Danmark,7441,56.15035869,9.25469883
13-02-2000,00:10,ca. 2 min,"9490 Kaas,  Pandrup",1,ukendt,,2000,2,120,Danmark,9490,57.20322545,9.65450533
03-03-2000,20:15,3 min 20 sek,6700 Esbjerg,2,ukendt,,2000,2,200,Danmark,6700,55.45935717,8.46174114
30-03-2000,09:55,1 min,"4300 Tuse Næs, Holbæk",1,ukendt,,2000,2,60,Danmark,4300,55.73825064,11.69985606
02-04-2000,22:40,ca. 1 min,2765 Smørum,2,ukendt,,2000,2,60,Danmark,2765,55.72556424,12.28121197
03-04-2000,23:30,5 sek,8200 Århus N,2,grå,se beretning,2000,2,5,Danmark,8200,56.20167527,10.15922351
05-04-2000,22:45,ca. 20 sek,4951 Nørreballe,1,ukendt,,2000,2,20,Danmark,4951,54.81506841,11.4281128
06-04-2000,21:45,5–6 sek,8210 Århus V,1,"blå, grøn",se beretning,2000,2,6,Danmark,8210,56.17162148,10.15819911
06-04-2000,22:50,2 sek,2400 København NV,1,ukendt,,2000,2,2,Danmark,2400,55.71256101,12.52876704
08-04-2000,00:20,6–8 sek,2740 Skovlunde,2,ukendt,se beretning,2000,2,8,Danmark,2740,55.71528471,12.39724634
08-04-2000,22:45,20–40 sek,2100 København,4,"brun, rød",,2000,2,40,Danmark,2100,55.7109795,12.57364633
08-04-2000,23:50,10–15 sek,4800 Nykøbing F,2,ukendt,se beretning,2000,2,15,Danmark,4800,54.7930621,11.90198993
09-04-2000,03:03,3 sek,3650 Ølstykke,2,ukendt,,2000,2,3,Danmark,3650,55.78991195,12.1609202
17-04-2000,23:00,1 time 30 min,"6300 Kværs,  Gråsten",2,ukendt,se beretning,2000,2,5400,Danmark,6300,54.91730187,9.55791076
18-04-2000,03:30,10 min,"7000 Pjedsted,  Fredericia",1,"hvid, rød",se beretning,2000,2,600,Danmark,7000,55.57103757,9.66918005
22-04-2000,22:25,1 min,8543 Hornslet,2,ukendt,,2000,2,60,Danmark,8543,56.33260256,10.29717181
23-04-2000,11:00,10 min,2300 København S,1,ukendt,,2000,2,600,Danmark,2300,55.67362511,12.6554181
28-04-2000,11:10,30 sek,7130 Juelsminde,2,rød,,2000,2,30,Danmark,7130,55.76046689,10.02918372
29-04-2000,20:20,2 min,1870 Frederiksberg,10,sort,se beretning,2000,2,120,Danmark,1870,55.68052551,12.54099176
29-04-2000,23:45,2 x 10 sek,4970 Rødby,4,ukendt,se beretning,2000,2,10,Danmark,4970,54.53635729,11.57693074
30-04-2000,19:35,10–12 min,2100 København Ø,1,grå,se beretning,2000,2,720,Danmark,2100,55.7109795,12.57364633
30-04-2000,22:47,10–12 min,2100 København Ø,1,grå,se beretning,2000,2,720,Danmark,2100,55.7109795,12.57364633
02-05-2000,01:00,ca. 30 min,2300 København S,1,rød,,2000,2,1800,Danmark,2300,55.67362511,12.6554181
02-05-2000,22:10,6–7 sek,2820 Gentofte,1,"blå, rød",,2000,2,7,Danmark,2820,55.75145806,12.53343057
05-05-2000,13:30,2 min,1620 København V,2,hvid,,2000,2,120,Danmark,1620,55.67264298,12.55913327
07-05-2000,02:15,10 sek,Årslev8220 Brabrand,2,gul,,2000,2,10,Danmark,8220,56.15788265,10.06788413
07-05-2000,22:50,ca. 30 sek,7000 Fredericia,1,rød,,2000,2,30,Danmark,7000,55.57103757,9.66918005
08-05-2000,18:45,4min,2900 Hellerup,3,grå,,2000,2,240,Danmark,2900,55.73442051,12.56946744
10-05-2000,22:10,8 min,5000 Odense,2,sort,,2000,2,480,Danmark,5000,55.403021,10.39174411
10-05-2000,23:46,8–10 sek,9000 Aalborg,1,ukendt,,2000,2,10,Danmark,9000,57.05171431,9.8350492
16-05-2000,23:30,ca. 1 min,2640 Hedehusene,2,"grå, gul, hvid",se beretning,2000,2,60,Danmark,2640,55.66357137,12.19945854
16-05-2000,23:45,ca. 20 min,2660 Brøndby Strand- Tåstrup,2,ukendt,se beretning,2000,2,1200,Danmark,2660,55.61998785,12.42233883
18-05-2000,22:30,20 min,3450 Allerød,2,gul,,2000,2,1200,Danmark,3450,55.86605512,12.33661891
18-05-2000,22:55,ca. 5 min,"5683 Snave,  Hårby",1,gul,se beretning,2000,2,300,Danmark,5683,55.18924968,10.07032627
18-05-2000,23:10,5 min,3450 Allerød,1,ukendt,,2000,2,300,Danmark,3450,55.86605512,12.33661891
24-05-2000,00:30,ca. 15 sek,5000 Odense C,2,ukendt,,2000,2,15,Danmark,5000,55.403021,10.39174411
03-06-2000,00:56,6 min,5560 Aarup,1,ukendt,,2000,2,360,Danmark,5560,55.37369367,10.03851749
05-06-2000,02:30,2 min,4250 Fuglebjerg,1,ukendt,,2000,2,120,Danmark,4250,55.31864081,11.55229442
05-06-2000,17:30,ca. 15 min,4040 Jyllinge,3,ukendt,,2000,2,900,Danmark,4040,55.75603087,12.10404063
09-06-2000,22:39,ca. 1–2 min,3460 Birkerød,2,ukendt,,2000,2,120,Danmark,3460,55.84270608,12.41757019
09-06-2000,23:10,40 min,1407 København K,4,"orange, rød",,2000,2,2400,Danmark,1407,55.67360101,12.59549054
10-06-2000,22:30,ca. 3 min,3460 Birkerød,5,ukendt,,2000,2,180,Danmark,3460,55.84270608,12.41757019
22-06-2000,00:25,1 min,3450 Allerød,4,gul,,2000,2,60,Danmark,3450,55.86605512,12.33661891
24-06-2000,23:15,10–20 min,Aalborg-Gistrup-Nørresundby,1,"gul, orange",masse-obs.,2000,2,1200,Danmark,nan,,
24-06-2000,23:55,20 min,9900 Frederikshavn,1,hvid,,2000,2,1200,Danmark,9900,57.52270103,10.72500277
25-06-2000,02:00,2 min,9400 Nørresundby,2,hvid,,2000,2,120,Danmark,9400,57.08119416,9.92809079
25-06-2000,16:20,20 sek,2630 Tåstrup,2,"brun, rød",,2000,2,20,Danmark,2630,55.6579409,12.28083382
29-06-2000,22:15,ca. 10 min,Veggerslev8500 Grenaa,2,ukendt,,2000,2,600,Danmark,8500,56.43069147,11.08217337
17-05-1957,01:35,90 sek,9600 Års,9,ukendt,,2000,3,90,Danmark,9600,56.80003403,9.49610809
15-08-1999,23:00,2–3 sek,Nordsjælland,1,hvid,se beretning,2000,3,3,Danmark,nan,,
24-01-2000,00:40,10 sek,Vangede2820 Gentofte,1,ukendt,se beretning,2000,3,10,Danmark,2820,55.75145806,12.53343057
15-07-2000,00:00,1 min,6670 Holsted,1,ukendt,,2000,3,60,Danmark,6670,55.51123399,8.90149179
03-07-2000,00:00,ca. 5 min,9300 Sæby,2,ukendt,,2000,3,300,Danmark,9300,57.2843629,10.57327556
05-07-2000,00:13,30 sek,4800 Nykøbing F,1,"gul, hvid",,2000,3,30,Danmark,4800,54.7930621,11.90198993
06-07-2000,23:50,5 min,8700 Horsens,2,ukendt,satellit,2000,3,300,Danmark,8700,55.86597915,9.89301425
08-07-2000,00:00,ca. 1 sek,"Samos, Grækenland",4,ukendt,,2000,3,1,Danmark,nan,,
08-07-2000,22:45,ca. 30 sek,"Samos, Grækenland",4,ukendt,,2000,3,30,Danmark,nan,,
09-07-2000,02:00,2–5 sek,4733 Tappernøje,2,"gul, hvid",,2000,3,5,Danmark,4733,55.18127292,11.98569733
14-07-2000,00:50,2 sek,7700 Thisted,1,gul,,2000,3,2,Danmark,7700,57.32370377,7.90681299
15-07-2000,01:50,20 min,8000 Århus C,2,ukendt,,2000,3,1200,Danmark,8000,56.15051496,10.27802097
15-07-2000,23:30,40 sek,5000 Odense,5,hvid,,2000,3,40,Danmark,5000,55.403021,10.39174411
16-07-2000,00:06,30 min,4700 Næstved,4,ukendt,,2000,3,1800,Danmark,4700,55.19504272,11.77357353
16-07-2000,00:30,30 min,Torslunde4960 Holeby,2,ukendt,nordlysse beretning,2000,3,1800,Danmark,4960,54.70172856,11.53543477
17-07-2000,00:00,,4295 Stenlille,1,ukendt,korncirkel,2000,3,0,Danmark,4295,55.55246779,11.57749201
22-07-2000,23:50,ca. 6 min,8300 Odder,3,ukendt,,2000,3,360,Danmark,8300,55.92457284,10.24464778
23-07-2000,00:00,,"8355 Onsted,  Solbjerg",1,ukendt,se beretning,2000,3,0,Danmark,8355,56.03661436,10.0866212
23-07-2000,00:40,,2860 Søborg,1,ukendt,,2000,3,0,Danmark,2860,55.73800813,12.48425242
25-07-2000,23:15,,4913 Horslunde,1,ukendt,,2000,3,0,Danmark,4913,54.96838447,11.20918569
